id,price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,style_id
5100403882,967000,4,2.5,3100,7250,2,0,9,3100,0,2010,98115,40.1983,-74.1701,4
6909200401,536500,4,2.5,1720,3515,2,0,8,1470,250,2000,98144,33.5173,-116.8107,7
2113700360,315000,6,4,3120,4240,2,0,7,2090,1030,1993,98106,38.7029,-90.3427,6
2028701075,626000,3,1,1040,4240,1,0,7,860,180,1924,98117,35.3104,-82.4412,2
3755200220,334009,4,2,1650,9305,1,0,6,1650,0,1960,98034,37.952,-114.4435,3
2767800065,429000,2,1,1010,5000,1,0,7,1010,0,1924,98107,43.1445,-93.0094,4
1136100087,818000,4,2.5,4020,44431,2,0,10,4020,0,1987,98072,31.3358,-83.0446,4
3422059257,326000,5,2.75,2166,6342,2,0,8,2166,0,2013,98042,41.1427,-111.9334,7
3438502083,310000,5,3,1880,5000,1,0,7,1100,780,1997,98106,44.9483,-92.2851,2
930000234,525000,4,2,2260,7680,1,0,7,1130,1130,1947,98177,32.8765,-95.7677,4
2475200330,350000,3,2.25,2010,4400,1.5,0,7,2010,0,1986,98055,37.9224,-99.4114,5
6352600650,936000,4,2.5,3330,8897,2,0,10,3330,0,2001,98074,31.0673,-92.0528,2
4415600040,226000,3,1,1520,7200,1,0,7,1030,490,1954,98166,40.5799,-124.2619,4
7974700150,1.25E+06,5,3.5,3510,4798,2,0,10,2700,810,2008,98105,30.9595,-81.7175,6
820079043,428000,3,1.75,1580,507038,1,0,7,1580,0,1985,98022,40.5273,-75.0571,2
8910500150,329932,3,1.5,1460,5040,1,0,7,1100,360,1971,98133,39.4787,-75.138,7
8910500150,539000,3,1.5,1460,5040,1,0,7,1100,360,1971,98133,41.244,-82.7018,3
1938400410,275000,3,1.75,1650,7700,1,0,8,1650,0,1977,98023,31.4076,-83.3291,6
7338200180,590000,4,2.5,2660,35010,2,0,9,2660,0,1993,98045,38.2555,-85.6295,7
3636800180,782000,4,2.5,3510,24604,2,0,10,3510,0,1997,98053,36.5366,-83.2099,4
9545240180,575000,4,2.5,2120,9603,2,0,8,2120,0,1985,98027,36.9071,-113.9363,2
3293700482,509000,3,2.25,1780,9315,2,0,7,1780,0,1996,98133,41.3291,-75.7698,4
7968000120,290000,4,2.5,2000,13300,1,0,7,1200,800,1968,98001,31.0756,-96.9749,3
7655900062,305240,3,1,1300,9000,1,0,7,1300,0,1956,98133,30.0291,-92.5071,1
4321200970,555000,3,2,2180,4976,1.5,0,8,1680,500,1930,98126,44.85,-92.2443,2
8645540040,317000,3,2,1790,8228,1,0,7,1390,400,1980,98058,32.5552,-86.3425,1
7504200120,430000,3,2,1910,5040,1.5,0,8,1910,0,1971,98074,33.5259,-85.9554,4
3867400175,850000,2,1.5,1800,4144,1,0,7,900,900,1962,98116,36.8772,-86.4165,3
4022906222,469000,3,2.25,2620,10659,1,0,7,1660,960,1976,98155,44.5477,-123.1109,4
7346600092,327200,2,2,1440,8425,1,0,6,1440,0,1942,98168,38.2719,-87.6918,4
3222049044,835000,3,3,2790,12523,2,1,8,1600,1190,1977,98198,40.1702,-77.4015,3
1843100580,360000,4,2.5,2340,13445,2,0,8,2340,0,1990,98042,39.8894,-88.7347,4
393000142,372000,4,2.5,2070,8658,2,0,8,2070,0,1999,98178,44.5427,-94.361,2
3288200360,453000,3,1,2160,11484,1.5,0,7,2160,0,1968,98034,29.0323,-82.6603,6
5379800040,275000,2,1.75,2090,11317,1,0,7,1090,1000,1931,98188,44.9907,-101.2275,3
6843600040,475000,4,2.5,2040,7260,2,0,7,2040,0,1963,98133,42.7799,-92.6679,1
1091500120,310000,4,2.75,1950,9720,1,0,7,1400,550,1986,98031,44.3082,-91.2424,3
7148200040,173000,4,2,1200,8460,1,0,7,1200,0,1957,98188,39.6272,-110.8337,3
1623089025,313500,5,3,2240,94960,1,0,6,2240,0,1985,98045,39.3514,-86.1094,6
3278600760,345000,3,2.5,1360,1489,2,0,8,1360,0,2007,98126,39.4124,-86.1499,6
1226039054,436000,3,1.5,1500,10200,1,0,8,1300,200,1955,98177,34.7966,-91.5725,6
798000145,244500,2,1.75,1300,14500,1,0,6,650,650,1939,98168,40.1898,-85.2037,4
7905400040,206000,3,1.75,1140,9800,1,0,7,1140,0,1968,98001,39.7101,-104.219,2
3825310720,890000,4,2.5,2930,9158,2,0,9,2930,0,2005,98052,35.8248,-77.2529,4
4137000540,329950,4,2.25,2140,8874,2,0,8,2140,0,1986,98092,33.8822,-86.7839,2
120059044,250000,3,1.75,1628,286355,1,0,7,1628,0,1996,98092,34.2006,-90.2845,1
420069021,246000,3,2,1990,203861,1,0,7,1990,0,1949,98022,37.5703,-101.7447,7
622100092,440000,3,1.75,1950,19747,1,0,7,1150,800,1979,98072,37.906,-122.0345,7
3876312620,395000,4,1.75,1910,8117,1,0,7,1460,450,1975,98072,42.1273,-89.5784,6
3331001165,305000,3,1,820,5150,1,0,6,820,0,1918,98118,40.9732,-84.8673,1
2019200220,160000,3,2.25,1470,8682,1,0,7,1160,310,1985,98003,38.8182,-90.0915,6
2019200220,269000,3,2.25,1470,8682,1,0,7,1160,310,1985,98003,37.0633,-81.7506,6
7956200220,169500,3,1,1060,10023,1,0,6,1060,0,1962,98023,39.1954,-121.1942,1
6632900452,690500,4,2.75,3130,8920,2,0,8,3130,0,2014,98155,38.9746,-97.0236,6
8165100035,245560,2,1.5,1260,9693,1,0,7,1260,0,1957,98177,39.6738,-85.7051,7
9264930970,345000,4,2.75,2200,13498,2,0,8,2200,0,1987,98023,40.8208,-98.6003,3
3344500085,383000,4,1.75,2580,19607,1,0,8,1290,1290,1958,98056,43.7644,-94.1703,4
3320000222,388500,3,2.25,1350,944,2,0,8,1050,300,2007,98144,37.4822,-100.8465,2
3375300210,250000,3,1.75,1350,8548,1,0,7,1350,0,1985,98003,48.3947,-102.9431,6
5469500580,455500,3,1.75,2290,19000,1,0,9,1650,640,1973,98042,32.6093,-83.5846,4
8146100610,672000,3,1,1220,8573,1,0,7,1220,0,1954,98004,47.6798,-99.1377,3
3223059123,550000,4,1.5,2750,128502,1,0,7,1500,1250,1958,98055,40.3653,-73.9769,5
2325059101,487000,3,1.75,1430,12632,1,0,7,1430,0,1959,98008,36.2978,-95.9917,4
9475710040,291375,4,2.5,2220,6233,2,0,7,2220,0,2001,98059,32.5299,-97.6155,4
9310300175,225000,3,1,1490,15850,1,0,7,1490,0,1946,98133,48.3911,-97.7428,1
8099900040,519950,5,3.5,2440,10200,2,0,7,2440,0,1974,98075,42.2913,-73.7532,7
3224800120,250000,3,2.5,2070,8400,2,0,8,2070,0,1990,98002,40.2896,-78.4482,6
4232903265,614950,3,1,1500,2400,1.5,0,7,1500,0,1900,98119,40.8369,-75.6863,3
8861500065,599500,4,2.25,2020,10260,2,0,7,2020,0,1984,98052,43.8903,-92.8471,2
3585300365,625000,4,1.5,2190,13660,1,0,8,2190,0,1952,98177,35.9083,-92.6459,2
8019200360,248500,2,1,780,10064,1,0,7,780,0,1958,98168,45.6958,-90.4018,3
2862100205,469950,5,2,1220,4200,1,0,6,1090,130,1921,98105,47.8858,-120.1563,4
7420100040,525000,3,1.5,1840,10956,1,0,8,1840,0,1970,98033,34.0459,-85.0571,6
223039229,787500,2,2.5,2390,6928,2,0,8,1810,580,1949,98146,37.1038,-89.9119,4
7967950040,485000,4,2.5,3710,15935,1,0,10,2130,1580,2005,98001,40.1221,-96.6642,3
1443500120,310000,2,1,750,5379,1,0,6,750,0,1919,98118,30.6401,-88.5579,6
3920000040,280000,5,2,2110,7919,1,0,7,1110,1000,1966,98118,41.3536,-89.0109,2
126059021,200000,4,1,1020,42966,1.5,0,6,1020,0,1922,98072,41.9809,-74.213,4
8106300970,490000,3,2.5,3080,7363,2,0,9,3080,0,2006,98055,41.336,-73.7254,7
9320900610,146000,3,1,900,4770,1,0,6,900,0,1969,98023,30.2525,-88.1438,1
5647900650,500000,5,3,3720,25474,2,0,9,2090,1630,1986,98001,38.2314,-78.3756,1
1432701430,242500,3,1,940,7380,1,0,6,940,0,1959,98058,41.2883,-82.5995,7
6632300477,324950,3,1,1040,7288,1,0,7,1040,0,1959,98125,38.2323,-97.7714,3
9476200150,231500,2,1,1000,7615,1,0,6,1000,0,1943,98056,42.3956,-90.3159,5
8029500450,300000,3,2.5,2080,9827,2,0,8,2080,0,1989,98023,44.5205,-98.9869,3
9510320150,545000,4,2.5,2500,50595,2,0,9,2500,0,1997,98045,39.5164,-119.9232,6
415100085,350000,3,1,1050,8583,1,0,6,1050,0,1955,98133,39.726,-89.9144,3
8562850150,467100,3,1.75,1620,8645,1,0,7,1190,430,1973,98052,36.4038,-84.048,2
1951600150,180000,3,1,1610,8500,1.5,0,7,1610,0,1959,98032,32.4522,-99.8665,3
6745700150,749000,4,1.5,2130,5000,2,0,8,2130,0,1920,98144,33.6262,-116.1308,1
9211520410,245000,3,2.5,1460,11593,2,0,7,1460,0,1989,98023,42.1019,-89.8328,1
3388000040,260000,5,1,1600,7350,1,0,7,1600,0,1962,98031,32.2045,-89.9671,4
3566800040,490000,3,3,1730,2940,3,0,7,1730,0,1985,98117,39.55,-81.6362,1
4221250120,565000,4,2.5,2280,4602,2,0,8,2280,0,2003,98075,36.3194,-87.7632,5
1402600040,330000,4,2.25,2430,7490,2,0,8,2430,0,1983,98058,37.2754,-87.5066,3
2720000120,295000,3,1,1380,7575,1,0,7,1380,0,1963,98056,42.041,-84.7567,4
3359500665,725000,3,1.5,1790,6000,1.5,0,7,1790,0,1903,98115,35.7189,-97.9757,3
7732650040,1.14E+06,4,2.5,3370,10602,2,0,10,3370,0,1999,98007,60.4873,-150.7808,4
2874600040,680000,3,2.25,2920,6300,1,0,8,1710,1210,1956,98177,43.1545,-75.9734,7
6154900065,490000,2,1,2180,9300,1,0,7,1090,1090,1947,98177,38.694,-77.5757,6
3491300180,635000,3,1.75,1480,6985,1.5,0,7,1200,280,1926,98117,43.1569,-75.3336,1
619079096,750000,3,2.5,2350,715690,1.5,0,9,2350,0,1979,98022,34.6843,-86.647,7
9264920620,330000,4,2.25,2440,8098,2,0,8,2440,0,1983,98023,33.638,-86.9014,6
7899800730,270000,3,2.5,1350,1189,2,0,7,1080,270,2007,98106,36.7054,-99.8971,5
8944750730,340000,3,2.25,1970,3716,2,0,7,1970,0,1997,98056,41.8414,-74.1539,7
2922703150,413252,3,0.75,1110,3960,1,0,7,1110,0,1951,98117,42.9294,-85.2105,5
293610040,600000,4,2.75,2950,5803,2,0,9,2950,0,2007,98028,43.6596,-96.8092,4
7215720410,726888,5,3,2970,7261,2,0,9,2970,0,1999,98075,38.1664,-120.4052,1
5550300175,285000,2,1,720,6400,1,0,6,720,0,1943,98126,42.2103,-88.0532,7
1588600040,365000,2,1,770,5680,1,0,6,770,0,1929,98117,34.6974,-76.8205,4
7819000040,295000,4,2,1650,7200,1,0,7,1650,0,1964,98133,31.4383,-84.7253,1
1839920180,460000,3,2.25,1620,7350,1,0,7,1170,450,1969,98034,41.1273,-77.4703,3
2560803085,230000,3,1.5,1510,10588,1.5,0,7,1510,0,1947,98198,39.2308,-111.0591,1
6414100133,337000,3,1,1070,6109,1,0,7,1070,0,1951,98125,39.8939,-79.7465,4
164000174,300000,3,1,1010,6300,1,0,7,1010,0,1957,98133,39.35,-84.1231,1
1118001201,2.30E+06,4,2.5,3370,8402,1,0,10,2240,1130,1962,98112,34.307,-82.6636,6
5104510720,360000,4,2.5,2000,5500,2,0,8,2000,0,2003,98038,39.7451,-84.5362,6
3904910650,585000,3,2.5,2060,10839,2,0,8,2060,0,1987,98029,37.5812,-81.3855,2
9211500620,182700,3,2.25,1740,6650,1,0,7,1240,500,1978,98023,45.1997,-96.0225,2
9211500620,305000,3,2.25,1740,6650,1,0,7,1240,500,1978,98023,41.2797,-75.4016,6
6402710120,309950,3,2.5,1880,7838,2,0,7,1880,0,1994,98055,36.1291,-81.6713,5
1245001739,550000,3,1,960,12527,1,0,7,960,0,1972,98033,40.9427,-72.3101,7
6817850040,825000,3,2.5,3280,26413,1,0,11,2670,610,1985,98074,38.8725,-94.174,4
9839301165,998500,2,1,1570,4400,1.5,0,8,1570,0,1914,98122,39.9642,-86.9607,5
1854900410,644500,4,2.5,2990,5342,2,0,8,2990,0,2004,98074,39.3418,-83.552,4
2787700180,320000,3,2,1250,8636,1,0,7,1250,0,1968,98059,36.2774,-92.5935,6
1843130210,266950,3,2.5,1920,4803,2,0,7,1920,0,2005,98042,30.353,-90.5795,7
205000450,633100,4,2.5,2470,33305,2,0,9,2470,0,1993,98053,40.077,-82.9407,1
3626039279,395000,2,1,960,6700,1,0,7,960,0,1951,98103,32.5917,-95.2027,7
3126049261,259250,3,1,940,5904,1,0,6,940,0,1947,98103,29.393,-98.3443,3
8658303265,300000,3,1,1260,5000,1,0,6,1260,0,1968,98014,37.868,-95.7535,2
2421059009,413000,3,1.75,2280,139392,1,0,8,2280,0,1977,98092,40.9348,-87.9343,5
3111300040,435000,3,2.25,1740,8491,1,0,8,1240,500,1958,98177,36.3419,-89.1583,5
1770000330,500000,4,2.75,2630,15000,1,0,7,1690,940,1976,98072,41.1602,-101.1228,3
4174600264,402000,4,1.75,2430,5481,1,0,8,1430,1000,1953,98108,35.5754,-105.6787,7
822039025,777700,3,2.5,2260,251460,1.5,0,10,2260,0,1995,98070,38.7197,-89.768,3
9521101065,580000,2,1.5,1220,5000,1,0,7,1220,0,1938,98103,43.5466,-116.8094,1
3244500158,570000,3,1.75,2580,40392,1,0,9,1390,1190,1986,98072,37.0156,-81.9685,6
3603000410,174950,2,1,730,6000,1,0,6,730,0,1950,98198,38.8913,-119.6833,4
7548300441,300000,2,1,760,3001,1,0,6,760,0,1913,98144,38.0958,-94.3633,3
3034200142,435000,3,1.5,1740,6988,1,0,7,1600,140,1950,98133,30.792,-83.7899,5
8651611590,840000,4,2.5,3420,8405,2,0,10,3420,0,2000,98074,37.285,-98.0277,4
2978800120,469000,5,2.5,2240,7543,1,0,7,1140,1100,1966,98177,43.1015,-73.5808,7
7011200515,870000,4,1.75,1920,3600,2,0,8,1920,0,1907,98119,40.1191,-82.1177,7
7199340620,532000,4,1.75,2020,7029,1,0,7,1430,590,1979,98052,41.4548,-96.3562,6
7291700065,455000,4,1.5,1880,11400,1,0,7,1280,600,1955,98177,33.0608,-86.0516,4
2129700142,201000,3,1,1010,25277,1,0,5,1010,0,1961,98019,36.3943,-81.4896,6
318300040,649000,5,3.25,3990,13087,2,0,9,2400,1590,1991,98042,41.304,-74.9936,3
5101400871,445500,2,1.75,1390,6670,1,0,6,720,670,1941,98115,37.7356,-81.15,6
2561360120,475000,3,2,1230,11502,1,0,7,1230,0,1984,98052,41.2539,-81.509,4
293800120,590000,4,2.5,2940,29013,2,0,10,2940,0,1992,98077,31.3398,-92.1389,3
2595300155,565000,4,1.5,2190,8296,2,0,7,2190,0,1935,98136,45.7838,-122.647,4
2853600155,110000,1,1,640,10280,1,0,5,640,0,1920,98126,38.9107,-77.6638,6
4365200555,375000,3,2.5,1670,7740,1,0,7,1130,540,1974,98126,42.1721,-92.3091,3
2473100790,255000,3,1.5,1240,8528,1,0,7,1240,0,1967,98058,38.3992,-91.3305,5
8019200925,315000,5,1.75,1850,14800,1.5,0,6,1760,90,1937,98168,27.8342,-81.5281,6
6071600450,496600,4,2.25,2020,8400,1,0,8,1350,670,1961,98006,33.203,-94.6776,3
5249803036,380000,3,1,1020,4800,1,0,7,1020,0,1944,98118,31.7922,-89.0983,5
3222069151,338950,3,1.75,1610,22496,1,0,7,1610,0,1974,98042,37.4162,-93.8432,4
5561400610,542500,5,3.5,2730,42500,1,0,8,1530,1200,1989,98027,43.3601,-95.1265,2
5700000905,739000,5,2.5,2840,5000,1,0,7,1620,1220,1913,98144,39.8558,-76.7078,1
3362401935,549000,4,1.75,1290,3060,2,0,7,1290,0,1906,98103,39.6314,-121.4052,7
2893000610,252000,3,2.25,1670,7881,1,0,7,1190,480,1977,98031,31.9558,-90.9834,3
7856410411,1.70E+06,4,4.5,3860,15246,2,0,11,2940,920,2004,98006,30.9733,-92.5824,2
8156600155,735000,4,1.75,2460,5100,1.5,0,7,1450,1010,1909,98115,32.5238,-93.8299,5
2560803248,270000,4,2.5,1660,8063,1,0,7,1660,0,1978,98198,39.6821,-87.4143,5
1118001215,2.25E+06,3,2.5,3420,8700,1,0,9,2890,530,1951,98112,43.668,-116.0209,1
1437500035,155000,2,1,1010,43056,1.5,0,5,1010,0,1990,98014,35.1969,-120.7191,5
2124049229,469000,4,2.5,2240,5624,1,0,7,1520,720,1961,98108,43.1132,-89.3719,5
7129304225,305000,4,2.25,2340,5250,2,0,7,2340,0,1965,98118,41.2431,-96.3959,2
7986400180,675000,3,1.75,1920,4500,1,0,7,960,960,1924,98107,35.9441,-78.109,1
809001970,931000,3,2.5,2460,6600,1.5,0,8,1560,900,1929,98109,33.1806,-107.2269,1
7979900145,385000,3,1,1470,11398,1,0,8,1470,0,1950,98155,42.6642,-84.1797,6
3299600040,815000,3,2.5,3400,12442,2,0,9,3400,0,2001,98075,40.2226,-76.2863,3
8651730580,531000,3,2.25,1910,8390,1,0,7,1910,0,1979,98034,45.7322,-91.9033,1
1250201175,386500,4,1,1400,3600,1,0,6,700,700,1901,98144,36.9465,-94.0032,1
8651510610,475580,3,1.75,1520,11085,1,0,8,1520,0,1983,98074,40.0241,-92.4914,1
7017200120,358000,2,1,930,5077,1,0,6,930,0,1939,98133,41.2637,-89.23,5
9272201385,677500,5,1,2340,4730,2,0,8,1810,530,1918,98116,39.5919,-75.174,4
518500210,868500,3,2.5,2920,3942,3,0,10,2920,0,2008,98056,38.0368,-85.3336,6
3260000120,599380,3,1.75,1270,7350,1,0,7,1270,0,1967,98005,46.7026,-120.756,4
7504030220,712000,4,2.25,2450,11960,1,0,10,2450,0,1979,98074,30.6771,-86.831,1
7972601885,350000,5,1.75,1380,7620,1,0,7,1180,200,1955,98106,44.4741,-88.4507,3
2331300395,875000,4,2,2520,6000,1,0,8,1400,1120,1921,98103,42.8991,-77.4241,3
2597710450,365000,3,2.25,2290,7350,2,0,8,2290,0,1988,98058,26.4003,-98.8715,7
8122600145,452000,4,2,1660,6150,1,0,6,850,810,1945,98126,33.9965,-86.5671,3
629000410,915000,3,2.75,2800,9750,1,0,7,1400,1400,1957,98004,40.9965,-96.1614,1
7202380120,482500,3,2.5,1690,3068,2,0,7,1690,0,2005,98053,41.257,-83.0529,4
2926049437,425000,3,1,1180,7200,1.5,0,7,1180,0,1949,98133,17.982,-66.4402,6
9550202700,460000,2,1.75,1390,4160,1,0,6,790,600,1916,98105,41.557,-89.5911,6
1231000458,666570,4,2,2320,7400,1.5,0,7,1620,700,1913,98118,44.7219,-123.9187,4
9485930120,390000,3,2.25,2270,32112,1,0,8,1740,530,1980,98042,40.2914,-79.4054,4
7923100410,650000,4,1.75,2640,8215,1,0,7,1500,1140,1966,98008,38.1357,-81.1037,7
2571910210,305000,3,2,1680,8487,1,0,7,1680,0,1993,98022,37.913,-78.8828,3
3395800155,250000,3,1,990,8100,1,0,6,990,0,1949,98146,35.0609,-106.4587,2
9558040230,438800,4,2.5,2770,4432,2,0,9,2770,0,2004,98058,35.533,-82.9107,2
7129302185,290000,2,1,950,5650,1,0,6,950,0,1943,98118,19.0415,-155.6254,7
7841300230,324950,4,2,2160,4800,2,0,7,1290,870,1929,98055,35.7515,-81.527,3
2768300650,453000,3,2.5,1650,1838,2,0,7,1270,380,1991,98107,42.4948,-89.9913,3
546000865,556000,3,1,1800,4005,1.5,0,7,1160,640,1929,98117,34.6862,-77.0833,5
7708300150,315000,3,2,1660,11135,1,0,8,1660,0,1971,98045,39.1284,-75.5396,6
3709500180,445830,3,2.5,1870,5449,2,0,8,1870,0,2003,98011,37.8756,-121.642,2
9273200145,1.26E+06,3,3.5,3220,3960,2,0,10,2760,460,1991,98116,31.7234,-110.0798,5
2025700730,287200,3,3,1850,19966,1,0,7,1090,760,1992,98038,41.3944,-71.7542,5
2215500220,525000,4,1.5,1580,6360,1.5,0,7,1290,290,1945,98115,44.3328,-91.4172,2
3758900220,1.14E+06,4,4.25,4590,17621,2,0,10,3160,1430,2003,98033,38.454,-99.9047,3
7229900925,381000,3,1.75,2700,18246,1,0,7,1510,1190,1967,98059,29.6317,-96.0638,7
6632900084,360000,3,1.75,1020,7020,1.5,0,7,1020,0,1953,98155,42.9503,-115.3068,5
7137300040,619000,5,3.5,2950,2932,3,0,8,2950,0,2004,98144,43.7419,-90.2704,3
222069029,535000,2,1.75,1780,224769,1,0,8,1780,0,1976,98038,42.4443,-85.0187,4
7518503685,402000,2,1,710,5100,1,0,7,710,0,1905,98117,46.7471,-95.1012,7
7701930180,600000,4,3.5,4300,70407,2,0,10,2710,1590,1992,98058,27.9562,-97.9386,6
5072420040,549950,3,2.5,2080,8690,1,0,8,1430,650,1974,98166,43.0671,-76.4728,4
4058802300,300000,4,2,2360,7440,1,0,7,1180,1180,1955,98178,30.6141,-97.2068,7
5127100210,360000,6,2,2210,9870,2,0,7,2210,0,1969,98059,31.8639,-92.2913,3
6453300306,419000,7,3.25,4340,8521,2,0,7,2550,1790,1986,98106,37.194,-81.3999,7
4442800166,510000,3,3,1320,1012,3,0,8,1320,0,2009,98117,19.7449,-155.0985,7
8078490330,319950,3,2.5,1980,9907,2,0,8,1980,0,1991,98022,36.1866,-82.0705,1
2322069010,1.18E+06,5,5,3960,94089,2,0,10,3960,0,1998,98038,35.5315,-113.4319,7
9558021010,381000,4,2.5,2130,6003,2,0,8,2130,0,2003,98058,40.0418,-74.2852,3
6700390230,256900,3,2.5,1720,3951,2,0,7,1720,0,1992,98031,41.5026,-84.4183,4
1841400150,346000,5,1,1790,30456,1,0,7,1350,440,1964,98030,31.6276,-95.5789,4
6873000150,465000,2,2.25,1390,1222,3,0,7,1340,50,2009,98052,32.4983,-86.3279,3
5710500230,545000,3,2,1900,9975,1,0,8,1500,400,1973,98027,29.4398,-95.7777,2
9528102060,516000,2,1.75,1640,3090,1,0,7,910,730,1925,98115,40.4726,-75.3212,3
2490200450,550000,4,2.5,2700,5100,1,0,8,1440,1260,1968,98136,48.2829,-121.7136,2
4178500580,339950,4,2.25,2200,7150,2,0,7,2200,0,1990,98042,32.6971,-80.2731,1
4325700085,417000,3,1,1310,8514,1,0,7,1310,0,1953,98133,36.2833,-97.9038,1
5606000120,906000,4,2.5,2480,5000,1,0,8,1480,1000,1951,98105,42.2024,-91.5248,3
5451220150,980000,4,2.25,3010,9800,2,0,9,3010,0,1973,98040,42.4358,-123.0526,5
7954300620,555000,4,2.5,2450,5079,2,0,9,2450,0,2001,98056,44.6837,-73.5037,2
2591010040,468000,2,1.75,1250,7029,1,0,7,1250,0,1986,98033,44.8897,-88.3063,1
3321079060,378000,3,1.75,2610,117176,1,0,7,1390,1220,1981,98022,37.4767,-105.8397,7
7229900145,430000,4,2.5,2010,16020,1.5,0,8,2010,0,1962,98059,41.0542,-92.0142,4
5710610790,730100,4,2.5,3120,14300,2,0,9,3120,0,2003,98027,39.6177,-119.8231,7
937000220,219000,4,1.5,1370,7944,1.5,0,7,1370,0,1961,98198,40.1419,-120.1399,6
7504001320,570000,3,2.5,2420,11953,1,0,9,2420,0,1990,98074,39.7602,-94.9396,7
3832710450,262500,4,2.75,1500,7036,1,0,7,1060,440,1979,98032,31.2162,-99.844,6
8567450180,525000,5,2.5,2630,9216,2,0,8,2630,0,2003,98019,41.6587,-73.9664,3
4443801590,520000,2,1,950,3880,1,0,6,950,0,1919,98117,29.9624,-97.7953,4
7399200770,417400,3,3,2680,12285,1,0,8,2680,0,1970,98055,32.3047,-106.8366,7
8562740530,788000,4,3.25,3680,5759,2,0,9,2840,840,2003,98027,43.8816,-121.4368,3
5592900230,320000,3,1,1270,7400,1,0,7,1270,0,1956,98056,26.0333,-97.6331,3
3693900155,950000,6,1,2330,5000,1.5,0,7,2330,0,1920,98117,36.9679,-79.871,7
3782100155,255000,3,1,960,8100,1,0,7,960,0,1955,98155,41.4701,-92.6509,7
104550580,260000,4,2.5,1990,6671,2,0,7,1990,0,1989,98023,44.3871,-103.7207,4
4365200620,394000,3,1,1450,7930,1,0,6,1150,300,1923,98126,34.9228,-77.7725,2
226059161,575000,4,2.5,2280,27441,2,0,8,2280,0,1996,98072,37.0042,-91.327,1
5316100220,1.25E+06,4,2.25,1830,7200,2,0,8,1750,80,1923,98112,39.7714,-101.8015,4
1387300760,385000,3,2.25,1650,7800,1,0,7,1260,390,1969,98011,34.2121,-81.5327,5
2521059042,456000,5,2.75,2720,193406,1,0,7,1700,1020,1968,98092,43.3761,-86.2563,3
7974200902,637000,4,2.5,1710,5000,1,0,8,1110,600,1979,98115,39.8428,-89.0607,6
259600910,485000,5,1.5,1420,9900,1,0,7,1050,370,1964,98008,35.8087,-77.8622,3
4375700065,315275,3,1.75,1440,8040,1,0,7,960,480,1951,98125,30.6638,-88.4994,7
2473100330,252500,2,1.5,1280,8710,1,0,7,1280,0,1967,98058,41.5207,-93.9454,3
1523069095,240000,2,1,1320,24319,1,0,7,1320,0,1966,98027,44.4048,-104.3623,4
5101402428,790000,4,2.5,2560,12760,1,0,7,1760,800,1949,98115,34.3855,-103.0373,3
1072100085,310000,3,1,1480,7830,1,0,7,1480,0,1952,98133,35.3628,-86.8583,7
9322800230,1.25E+06,4,2.5,2960,20240,2,0,10,2960,0,1985,98146,44.6361,-86.2332,2
2695600455,425000,2,1,1160,5038,1,0,7,740,420,1942,98126,44.7776,-122.6098,7
8946400210,548000,3,2.5,2110,4099,2,0,8,2110,0,2001,98072,37.4919,-87.1342,1
1523069197,379880,3,2.5,1650,14054,1,0,7,1130,520,1986,98027,63.329,-143.0379,1
8078420230,530000,3,2.5,1950,9906,2,0,8,1950,0,1988,98074,43.6726,-92.0828,5
2723069052,695000,3,2.25,2600,220300,1.5,0,8,2120,480,1977,98027,38.5987,-77.1372,4
9297300395,435000,3,1,1270,4000,1.5,0,7,1270,0,1928,98126,44.873,-84.3281,6
1428000970,540000,3,1.75,1300,62290,1,0,7,1300,0,1983,98053,46.3366,-117.0414,7
1774000720,425000,3,2.25,1790,10209,1,0,7,1290,500,1967,98072,44.7639,-91.2783,4
2826049106,490000,3,2.5,1930,7266,2,0,8,1930,0,2005,98125,40.3465,-75.9827,5
2113700205,220000,4,1,1200,6000,1.5,0,6,1200,0,1923,98106,47.9091,-97.6269,4
1036450360,540000,4,2.5,2050,3784,2,0,8,2050,0,2001,98034,41.3138,-75.7826,6
714000155,670000,3,1,1710,6195,1,0,7,1410,300,1946,98105,47.9557,-102.1342,2
686800065,667500,3,1.75,2130,20423,1,0,9,2130,0,1953,98004,45.8059,-96.498,1
5323100120,585000,3,3.5,1700,2197,2,0,8,1260,440,2010,98116,40.4273,-90.7923,7
8658300455,225000,3,1.5,1390,12500,1,0,6,1390,0,1976,98014,39.5143,-119.9769,1
2202500150,375000,3,1,1230,9877,1,0,7,1230,0,1954,98006,36.8373,-99.6464,5
258100040,335000,3,2,1490,8847,1,0,7,1490,0,1967,98177,29.2802,-98.6556,6
4027700021,680000,5,3.25,2440,15815,2,0,8,1990,450,2014,98155,35.4579,-79.0547,4
9828701747,600000,3,1,970,4800,1,0,6,970,0,1950,98112,47.1614,-113.4525,5
1523049207,161000,4,2,1700,8043,1,0,7,850,850,1954,98168,39.3301,-77.4316,3
1523049207,220000,4,2,1700,8043,1,0,7,850,850,1954,98168,41.49,-72.5562,4
2131701075,420000,3,1.75,1720,5000,1.5,0,8,1720,0,1932,98019,26.9433,-80.1408,2
1794500870,710000,3,1,1400,2250,1.5,0,7,1400,0,1909,98119,34.339,-79.4337,4
